#Stations in TA
#Net,Station,Lat,Long,Elev,Est.Thick,StdDev,Est.Vp/Vs,StdDev,AssumedVp,Vs,PoissonsRatio,NumEQ,Complexity
TA,B14A,48.3609,-113.2729,1529 m,27 km,4.3 km,1.60,0.08,6.178 km/s,3.861 km/s,0.18,37,0.89,Marquette Ranch East Glacier MT USA,USArray Transportable Network (new EarthScope stations)
TA,W12A,35.301,-114.8701,774 m,28 km,0.2 km,1.85,0.01,6.276 km/s,3.392 km/s,0.29,62,0.28,Cal Nev Ari NV USA,USArray Transportable Network (new EarthScope stations)
TA,K05A,42.7258,-120.8934,1887 m,36 km,1.6 km,1.91,0.04,6.597 km/s,3.454 km/s,0.31,31,0.44,Summer Lake OR USA,USArray Transportable Network (new EarthScope stations)
TA,D16A,47.0308,-111.5492,1427 m,36 km,1.3 km,1.91,0.07,6.306 km/s,3.302 km/s,0.31,71,0.55,Dana Ranch Cascade MT USA,USArray Transportable Network (new EarthScope stations)
TA,G17A,45.3212,-110.7398,1574 m,34 km,6.2 km,1.85,0.10,6.35 km/s,3.432 km/s,0.29,60,0.57,Pierce Place Pray MT USA,USArray Transportable Network (new EarthScope stations)
TA,F17A,45.9054,-110.659,1545 m,37 km,4.6 km,1.99,0.09,6.35 km/s,3.191 km/s,0.33,53,0.69,Fitzpatrick Place Clyde Park MT USA,USArray Transportable Network (new EarthScope stations)
TA,M19A,41.5047,-109.1569,2080 m,34 km,3.2 km,1.84,0.05,6.207 km/s,3.373 km/s,0.29,54,0.72,Rock Springs WY USA,USArray Transportable Network (new EarthScope stations)
TA,L20A,42.0073,-108.3398,2028 m,41 km,5.5 km,1.68,0.14,6.161 km/s,3.667 km/s,0.23,31,0.74,Wamsutter WY USA,USArray Transportable Network (new EarthScope stations)
TA,I18A,43.7013,-109.8171,2322 m,40 km,1.5 km,1.92,0.04,6.161 km/s,3.209 km/s,0.31,43,0.57,Diamond G Ranch Dubois WY USA,USArray Transportable Network (new EarthScope stations)
TA,S06C,37.8817,-119.8488,1377 m,38 km,3.6 km,1.64,0.20,6.291 km/s,3.836 km/s,0.20,67,0.85,San Francisco Camp Mather Mather CA USA,USArray Transportable Network (new EarthScope stations)
TA,N21A,40.76,-107.5196,2235 m,38 km,5.4 km,1.60,0.13,6.159 km/s,3.849 km/s,0.18,29,0.84,Black Mountain Craig CO USA,USArray Transportable Network (new EarthScope stations)
TA,W14A,35.2127,-113.0834,1756 m,32 km,0.2 km,1.82,0.01,6.276 km/s,3.448 km/s,0.28,80,0.52,Seligman AZ USA,USArray Transportable Network (new EarthScope stations)
TA,B05A,48.2641,-122.096,154 m,30 km,3.9 km,1.74,0.09,6.566 km/s,3.774 km/s,0.25,56,0.72,Bryant WA USA,USArray Transportable Network (new EarthScope stations)
TA,S04C,37.505,-121.328,310 m,34 km,0.3 km,1.60,0.01,6.391 km/s,3.994 km/s,0.18,34,0.62,Ingram Canyon Westley CA USA,USArray Transportable Network (new EarthScope stations)
TA,Y13A,33.8142,-113.8287,357 m,30 km,0.4 km,1.76,0.02,6.264 km/s,3.559 km/s,0.26,73,0.48,Salome AZ USA,USArray Transportable Network (new EarthScope stations)
TA,L17A,42.0995,-110.8727,1996 m,42 km,3.3 km,1.73,0.08,6.207 km/s,3.588 km/s,0.25,37,0.60,Cokeville WY USA,USArray Transportable Network (new EarthScope stations)
TA,W20A,35.1259,-108.5001,2110 m,46 km,0.3 km,1.69,0.01,6.496 km/s,3.844 km/s,0.23,65,0.40,Ramah NM USA,USArray Transportable Network (new EarthScope stations)
TA,Y21A,34.0087,-107.674,2168 m,40 km,0.5 km,1.79,0.01,6.502 km/s,3.632 km/s,0.27,46,0.43,Point of Rocks Canyon Magdalena NM USA,USArray Transportable Network (new EarthScope stations)
TA,120A,32.5466,-108.633,1528 m,25 km,4.0 km,1.94,0.08,6.276 km/s,3.235 km/s,0.32,45,0.81,U Bar Ranch Lordsburg NM USA,USArray Transportable Network (new EarthScope stations)
TA,B08A,48.3584,-119.3332,696 m,30 km,0.7 km,1.72,0.02,6.419 km/s,3.732 km/s,0.24,37,0.58,Colville Reservation Omak WA USA,USArray Transportable Network (new EarthScope stations)
TA,X24A,34.5646,-105.4349,1917 m,52 km,2.8 km,1.64,0.03,6.419 km/s,3.914 km/s,0.20,55,0.61,Lazy VL Ranch Encino NM USA,USArray Transportable Network (new EarthScope stations)
TA,V23A,35.7452,-106.1833,1991 m,49 km,6.5 km,1.87,0.11,6.502 km/s,3.477 km/s,0.30,20,0.60,Ortiz Mt. (NFS) Santa Fe National Forest NM USA,USArray Transportable Network (new EarthScope stations)
TA,D08A,47.0573,-118.921,385 m,30 km,0.5 km,1.74,0.05,6.419 km/s,3.689 km/s,0.25,38,0.47,Wollman Farm Schrag WA USA,USArray Transportable Network (new EarthScope stations)
TA,527A,30.1456,-103.6119,1419 m,41 km,0.3 km,1.78,0.02,6.121 km/s,3.439 km/s,0.27,44,0.49,Woodward Ranch Alpine TX USA,USArray Transportable Network (new EarthScope stations)
TA,126A,32.6462,-104.0204,1032 m,43 km,0.8 km,1.80,0.01,6.232 km/s,3.462 km/s,0.28,45,0.53,Clayton Basin Artesia NM USA,USArray Transportable Network (new EarthScope stations)
TA,427A,30.8498,-103.4018,1031 m,25 km,0.0 km,1.73,0.01,6.121 km/s,3.538 km/s,0.25,43,0.43,Hayter Ranch Fort Stockton TX USA,USArray Transportable Network (new EarthScope stations)
TA,127A,32.6764,-103.3575,1160 m,26 km,10 km,1.60,0.16,6.129 km/s,3.831 km/s,0.18,48,0.97,Arkansas Junction Hobbs NM USA,USArray Transportable Network (new EarthScope stations)
TA,325A,31.3711,-104.9712,1666 m,31 km,3.5 km,2.10,0.09,6.361 km/s,3.029 km/s,0.35,52,0.70,Bean Ranch Sierra Blanca TX USA,USArray Transportable Network (new EarthScope stations)
TA,328A,31.3818,-102.8097,755 m,41 km,1.6 km,1.91,0.04,6.121 km/s,3.205 km/s,0.31,48,0.61,Wristen Ranch Grandfalls TX USA,USArray Transportable Network (new EarthScope stations)
TA,D21A,47.0658,-106.9939,934 m,55 km,7.9 km,1.74,0.15,6.438 km/s,3.7 km/s,0.25,28,0.73,La Casta Ranch Jordon MT USA,USArray Transportable Network (new EarthScope stations)
TA,V24A,35.7259,-105.2716,2187 m,53 km,3.8 km,1.71,0.06,6.419 km/s,3.754 km/s,0.24,54,0.70,Rampart Ranch Las Vegas NM USA,USArray Transportable Network (new EarthScope stations)
TA,A21A,48.9912,-106.9254,779 m,44 km,1.4 km,1.83,0.11,6.438 km/s,3.518 km/s,0.29,11,0.59,Bergtoll Ranch Theony MT USA,USArray Transportable Network (new EarthScope stations)
TA,D24A,47.1152,-104.327,766 m,44 km,6.5 km,2.01,0.11,6.438 km/s,3.203 km/s,0.34,16,0.72,Glendive MT USA,USArray Transportable Network (new EarthScope stations)
TA,D12A,47.0528,-115.3525,1135 m,31 km,2.1 km,1.85,0.06,6.622 km/s,3.579 km/s,0.29,65,0.66,Red Ives Forest Station Avery ID USA,USArray Transportable Network (new EarthScope stations)
TA,C12B,47.7092,-115.475,801 m,38 km,1.4 km,1.70,0.03,6.622 km/s,3.895 km/s,0.24,56,0.62,Naegeli Ranch Trout Creek MT USA,USArray Transportable Network (new EarthScope stations)
TA,C17A,47.6327,-110.7626,1080 m,40 km,3.6 km,1.75,0.09,6.306 km/s,3.603 km/s,0.26,64,0.63,Wharram Farm Highwood MT USA,USArray Transportable Network (new EarthScope stations)
TA,B21A,48.4278,-107.0166,661 m,48 km,2.2 km,1.79,0.04,6.438 km/s,3.597 km/s,0.27,37,0.68,Ellsworth Farm Hinsdale MT USA,USArray Transportable Network (new EarthScope stations)
TA,C22A,47.7456,-105.8841,745 m,66 km,13 km,1.60,0.20,6.438 km/s,4.024 km/s,0.18,28,0.87,Vida MT USA,USArray Transportable Network (new EarthScope stations)
TA,C23A,47.8026,-105.1844,729 m,42 km,8.9 km,1.96,0.13,6.438 km/s,3.285 km/s,0.32,37,0.65,Lambert MT USA,USArray Transportable Network (new EarthScope stations)
TA,A20A,48.8799,-107.9257,868 m,45 km,3.7 km,1.86,0.07,6.438 km/s,3.461 km/s,0.30,15,0.64,Cobblestone Ranch Loring MT USA,USArray Transportable Network (new EarthScope stations)
TA,C16A,47.8012,-111.7458,1240 m,33 km,8.3 km,2.05,0.16,6.306 km/s,3.076 km/s,0.34,75,0.80,Fuhringer Ranch Dutton MT USA,USArray Transportable Network (new EarthScope stations)
TA,A14A,48.9725,-113.4218,1420 m,46 km,0.3 km,1.83,0.02,6.178 km/s,3.376 km/s,0.29,47,0.42,Double T Ranch Babb MT USA,USArray Transportable Network (new EarthScope stations)
TA,C15A,47.775,-112.6072,1522 m,46 km,2.7 km,1.80,0.04,6.353 km/s,3.529 km/s,0.28,70,0.64,Salmond Ranch Choteau MT USA,USArray Transportable Network (new EarthScope stations)
TA,B18A,48.3943,-109.7775,950 m,42 km,2.3 km,1.85,0.06,6.438 km/s,3.48 km/s,0.29,57,0.68,Beardsley Farm Havre MT USA,USArray Transportable Network (new EarthScope stations)
TA,B17A,48.2921,-110.7988,894 m,41 km,3.3 km,1.75,0.07,6.242 km/s,3.567 km/s,0.26,47,0.75,L&G Farms Chester MT USA,USArray Transportable Network (new EarthScope stations)
TA,C20A,47.7133,-108.0042,781 m,59 km,5.3 km,1.68,0.10,6.518 km/s,3.88 km/s,0.23,47,0.82,Veseth Ranch Zortman MT USA,USArray Transportable Network (new EarthScope stations)
TA,A19A,48.9286,-108.7429,971 m,44 km,10 km,1.92,0.14,6.438 km/s,3.353 km/s,0.31,17,0.65,Klindworth Farms Hogeland MT USA,USArray Transportable Network (new EarthScope stations)
TA,B19A,48.4551,-108.9443,803 m,38 km,4.8 km,1.97,0.10,6.438 km/s,3.268 km/s,0.33,38,0.72,Brinkman Farms Chinook MT USA,USArray Transportable Network (new EarthScope stations)
TA,C21A,47.8264,-107.096,804 m,38 km,3.6 km,2.08,0.09,6.438 km/s,3.095 km/s,0.35,33,0.70,Desert Coulee Ranch Glasgow MT USA,USArray Transportable Network (new EarthScope stations)
TA,A24A,48.9239,-104.0018,677 m,48 km,12 km,1.91,0.17,6.438 km/s,3.371 km/s,0.31,5,0.70,Westby ND USA,USArray Transportable Network (new EarthScope stations)
TA,B23A,48.4643,-104.9909,716 m,40 km,1.3 km,2.05,0.03,6.438 km/s,3.14 km/s,0.34,14,0.57,Brockton MT USA,USArray Transportable Network (new EarthScope stations)
TA,A22A,48.9926,-105.9153,861 m,63 km,14 km,1.68,0.19,6.438 km/s,3.832 km/s,0.23,11,0.88,Carney Farms Richland MT USA,USArray Transportable Network (new EarthScope stations)
TA,P09A,39.5516,-117.1395,1738 m,30 km,1.5 km,1.84,0.04,6.276 km/s,3.411 km/s,0.29,63,0.50,Austin NV USA,USArray Transportable Network (new EarthScope stations)
TA,K02A,42.7667,-123.4898,963 m,34 km,2.9 km,1.91,0.07,6.522 km/s,3.415 km/s,0.31,34,0.74,Glendale OR USA,USArray Transportable Network (new EarthScope stations)
TA,G03A,45.3153,-123.2811,208 m,40 km,3.1 km,2.06,0.07,6.566 km/s,3.187 km/s,0.35,34,0.65,Yamhill OR USA,USArray Transportable Network (new EarthScope stations)
TA,B09A,48.4226,-118.1488,630 m,33 km,0.2 km,1.75,0.01,6.419 km/s,3.668 km/s,0.26,39,0.33,Rice WA USA,USArray Transportable Network (new EarthScope stations)
TA,P07A,39.5399,-118.8893,1219 m,28 km,7.4 km,2.10,0.03,6.279 km/s,2.99 km/s,0.35,19,0.67,Fallon NV USA,USArray Transportable Network (new EarthScope stations)
TA,Q03C,38.6333,-122.0145,108 m,64 km,6.7 km,1.60,0.07,6.472 km/s,4.045 km/s,0.18,6,0.79,Winters CA USA,USArray Transportable Network (new EarthScope stations)
TA,N07B,40.7797,-118.9711,1302 m,27 km,1.6 km,1.88,0.04,6.276 km/s,3.338 km/s,0.30,69,0.55,Gerlach NV USA,USArray Transportable Network (new EarthScope stations)
TA,O07A,40.1614,-118.8772,1203 m,32 km,0.2 km,1.67,0.02,6.276 km/s,3.758 km/s,0.22,75,0.45,Toulon NV USA,USArray Transportable Network (new EarthScope stations)
TA,M08A,41.4483,-118.3792,1288 m,30 km,8.6 km,1.89,0.12,6.276 km/s,3.321 km/s,0.31,37,0.73,Happy Creek Ranch Winnemucca NV USA,USArray Transportable Network (new EarthScope stations)
TA,I09A,43.9733,-117.7407,950 m,25 km,2.5 km,1.88,0.05,6.291 km/s,3.346 km/s,0.30,41,0.72,Lost Marbles Ranch Westfall OR USA,USArray Transportable Network (new EarthScope stations)
TA,N08A,40.7811,-118.1337,1493 m,31 km,0.2 km,1.84,0.02,6.276 km/s,3.411 km/s,0.29,68,0.30,GE Springer Mine Mill City NV USA,USArray Transportable Network (new EarthScope stations)
TA,O06A,40.165,-119.8275,1229 m,33 km,0.6 km,1.81,0.02,6.276 km/s,3.467 km/s,0.28,66,0.57,Flanigan NV USA,USArray Transportable Network (new EarthScope stations)
TA,J06A,43.2515,-120.1528,1407 m,36 km,0.3 km,1.86,0.04,6.597 km/s,3.547 km/s,0.30,58,0.48,Christmas Valley OR USA,USArray Transportable Network (new EarthScope stations)
TA,M09A,41.423,-117.4497,1356 m,34 km,0.1 km,1.60,0.00,6.276 km/s,3.922 km/s,0.18,41,0.46,Marrel Ranch Paradise Valley NV USA,USArray Transportable Network (new EarthScope stations)
TA,M06C,41.205,-120.477,1434 m,40 km,0.6 km,1.76,0.01,6.566 km/s,3.731 km/s,0.26,57,0.68,Likely Place Golf Likely CA USA,USArray Transportable Network (new EarthScope stations)
TA,N09A,40.852,-117.5244,1617 m,33 km,0.3 km,1.74,0.02,6.276 km/s,3.607 km/s,0.25,74,0.43,Rock Creek Ranch Golconda NV USA,USArray Transportable Network (new EarthScope stations)
TA,Q04C,38.839,-121.377,14 m,42 km,7.0 km,2.02,0.16,6.597 km/s,3.266 km/s,0.34,73,0.85,Lincoln CA USA,USArray Transportable Network (new EarthScope stations)
TA,P06A,39.6785,-119.8983,1369 m,32 km,4.1 km,1.66,0.04,6.279 km/s,3.783 km/s,0.22,41,0.65,Stead Airport Stead NV USA,USArray Transportable Network (new EarthScope stations)
TA,I07A,44.082,-119.5042,1293 m,36 km,2.4 km,1.79,0.15,6.571 km/s,3.671 km/s,0.27,37,0.63,Izee OR USA,USArray Transportable Network (new EarthScope stations)
TA,F19K,66.8332,-157.7728,161 m,37 km,0.3 km,1.73,0.02,6.577 km/s,3.802 km/s,0.25,200,0.56,Shaleruckik Mountain AK USA,USArray Transportable Network (new EarthScope stations)
TA,K08A,42.7308,-118.4864,1391 m,35 km,0.3 km,1.61,0.01,6.279 km/s,3.9 km/s,0.19,53,0.54,Mann Creek Ranch Princeton OR USA,USArray Transportable Network (new EarthScope stations)
TA,G09A,45.2781,-117.7802,1027 m,37 km,0.6 km,1.64,0.07,6.571 km/s,4.007 km/s,0.20,43,0.74,Cove OR USA,USArray Transportable Network (new EarthScope stations)
TA,H09A,44.6653,-117.6643,1263 m,31 km,1.5 km,1.90,0.08,6.571 km/s,3.458 km/s,0.31,53,0.50,Durkee OR USA,USArray Transportable Network (new EarthScope stations)
TA,M05C,41.359,-121.146,1333 m,27 km,0.1 km,2.10,0.00,6.566 km/s,3.127 km/s,0.35,58,0.77,Lookout CA USA,USArray Transportable Network (new EarthScope stations)
TA,K09A,42.6996,-117.7251,1176 m,33 km,1.1 km,1.96,0.09,6.291 km/s,3.21 km/s,0.32,55,0.58,Rome OR USA,USArray Transportable Network (new EarthScope stations)
TA,G08A,45.2904,-118.9595,1318 m,36 km,1.8 km,1.79,0.02,6.571 km/s,3.671 km/s,0.27,50,0.60,Pilot Rock OR USA,USArray Transportable Network (new EarthScope stations)
TA,L04A,42.175,-121.891,1336 m,30 km,1.5 km,2.03,0.04,6.597 km/s,3.25 km/s,0.34,36,0.49,Klamath Falls OR USA,USArray Transportable Network (new EarthScope stations)
TA,N12A,40.8522,-115.0387,1786 m,28 km,17 km,1.83,0.02,6.276 km/s,3.43 km/s,0.29,63,0.61,Clover Valley Wells NV USA,USArray Transportable Network (new EarthScope stations)
TA,O11A,40.1313,-115.657,1948 m,33 km,0.4 km,1.76,0.02,6.276 km/s,3.566 km/s,0.26,72,0.49,Cowboy Ranch Jiggs NV USA,USArray Transportable Network (new EarthScope stations)
TA,N11A,40.8167,-115.736,1643 m,32 km,1.7 km,1.88,0.06,6.276 km/s,3.338 km/s,0.30,64,0.54,Elko Archery Club Elko NV USA,USArray Transportable Network (new EarthScope stations)
TA,M02C,41.392,-122.8538,0.0 m,45 km,0.5 km,1.60,0.00,6.566 km/s,4.104 km/s,0.18,200,0.67,Callahan CA USA,USArray Transportable Network (new EarthScope stations)
TA,V11A,35.8384,-115.4305,1117 m,31 km,0.2 km,1.78,0.01,6.276 km/s,3.526 km/s,0.27,53,0.41,Goodsprings NV USA,USArray Transportable Network (new EarthScope stations)
TA,V12A,35.7266,-114.8511,1098 m,31 km,0.2 km,1.74,0.02,6.276 km/s,3.607 km/s,0.25,55,0.47,Nelson NV USA,USArray Transportable Network (new EarthScope stations)
TA,I03A,43.9726,-123.2777,206 m,40 km,1.1 km,1.85,0.09,6.522 km/s,3.525 km/s,0.29,41,0.69,Eugene OR USA,USArray Transportable Network (new EarthScope stations)
TA,C04A,47.7172,-122.9718,53 m,40 km,0.9 km,1.72,0.03,6.566 km/s,3.817 km/s,0.24,43,0.60,Brinnon WA USA,USArray Transportable Network (new EarthScope stations)
TA,F08A,45.7971,-118.7768,487 m,34 km,3.2 km,1.78,0.08,6.571 km/s,3.692 km/s,0.27,32,0.67,Pendleton OR USA,USArray Transportable Network (new EarthScope stations)
TA,H03A,44.6765,-123.2923,214 m,41 km,0.9 km,1.94,0.03,6.566 km/s,3.385 km/s,0.32,45,0.62,Soap Creek Ranch Albany OR USA,USArray Transportable Network (new EarthScope stations)
TA,F07A,45.8951,-119.9278,227 m,43 km,2.2 km,1.64,0.03,6.571 km/s,4.007 km/s,0.20,33,0.76,Phinny Hill Vineyards Prosser WA USA,USArray Transportable Network (new EarthScope stations)
TA,C05A,47.6947,-121.6895,541 m,40 km,6.9 km,1.90,0.05,6.597 km/s,3.472 km/s,0.31,50,0.68,Tolt Reservoir WA USA,USArray Transportable Network (new EarthScope stations)
TA,H04A,44.6837,-122.1862,652 m,40 km,12 km,1.74,0.12,6.566 km/s,3.774 km/s,0.25,59,0.76,Detroit Lake OR USA,USArray Transportable Network (new EarthScope stations)
TA,U10A,36.4193,-116.3297,668 m,31 km,0.8 km,1.89,0.02,6.279 km/s,3.322 km/s,0.31,34,0.52,Ash Meadows Armagosa NV USA,USArray Transportable Network (new EarthScope stations)
TA,F06A,45.7664,-120.7817,577 m,49 km,3.8 km,1.60,0.07,6.597 km/s,4.123 km/s,0.18,34,0.80,Goldendale WA USA,USArray Transportable Network (new EarthScope stations)
TA,T06C,37.007,-119.709,216 m,25 km,9.1 km,1.74,0.09,6.291 km/s,3.616 km/s,0.25,80,0.75,Millerton Lake Dam Friant CA USA,USArray Transportable Network (new EarthScope stations)
TA,R05C,38.7028,-120.0755,2366 m,45 km,0.4 km,1.70,0.03,6.597 km/s,3.881 km/s,0.24,77,0.59,Kirkwood Meadows Resort Kirkwood CA USA,USArray Transportable Network (new EarthScope stations)
TA,F05A,45.8839,-121.4588,455 m,34 km,0.8 km,2.09,0.05,6.597 km/s,3.156 km/s,0.35,42,0.58,White Salmon WA USA,USArray Transportable Network (new EarthScope stations)
TA,X13A,34.5935,-113.8302,889 m,28 km,0.3 km,1.74,0.02,6.276 km/s,3.607 km/s,0.25,65,0.43,Yucca AZ USA,USArray Transportable Network (new EarthScope stations)
TA,R06C,38.5226,-119.4509,1698 m,41 km,2.4 km,1.60,0.03,6.279 km/s,3.924 km/s,0.18,78,0.84,Coleville CA USA,USArray Transportable Network (new EarthScope stations)
TA,U12A,36.4321,-114.5388,644 m,26 km,6.8 km,1.89,0.10,6.276 km/s,3.321 km/s,0.31,57,0.66,Valley of Fire Overton NV USA,USArray Transportable Network (new EarthScope stations)
TA,U04C,36.3627,-120.7828,813 m,45 km,3.8 km,1.60,0.08,6.391 km/s,3.994 km/s,0.18,34,0.82,Hernandez Reservoir Idria CA USA,USArray Transportable Network (new EarthScope stations)
TA,E09A,46.5139,-118.1455,304 m,31 km,0.3 km,1.70,0.02,6.419 km/s,3.776 km/s,0.24,32,0.38,Wood Farm Starbuck WA USA,USArray Transportable Network (new EarthScope stations)
TA,R04C,38.257,-120.936,115 m,39 km,1.1 km,1.88,0.05,6.597 km/s,3.509 km/s,0.30,117,0.71,Big Horse Ranch Ione CA USA,USArray Transportable Network (new EarthScope stations)
TA,E03A,46.5459,-123.5632,73 m,31 km,4.4 km,1.80,0.06,6.566 km/s,3.648 km/s,0.28,44,0.64,Lebam WA USA,USArray Transportable Network (new EarthScope stations)
TA,N02C,40.822,-123.3057,0.0 m,32 km,0.6 km,1.62,0.01,6.566 km/s,4.053 km/s,0.19,51,0.57,Big Bar CA USA,USArray Transportable Network (new EarthScope stations)
TA,R07C,38.089,-119.0469,1996 m,30 km,3.5 km,1.92,0.07,6.279 km/s,3.27 km/s,0.31,63,0.65,Lee Vining CA USA,USArray Transportable Network (new EarthScope stations)
TA,E05A,46.5605,-121.76,451 m,36 km,5.8 km,1.92,0.10,6.597 km/s,3.436 km/s,0.31,50,0.70,Randle WA USA,USArray Transportable Network (new EarthScope stations)
TA,S09A,37.7243,-117.2256,1768 m,35 km,0.3 km,1.77,0.01,6.279 km/s,3.547 km/s,0.27,76,0.30,Goldfield NV USA,USArray Transportable Network (new EarthScope stations)
TA,R08A,38.3489,-118.1064,1420 m,35 km,0.2 km,1.83,0.01,6.279 km/s,3.431 km/s,0.29,55,0.37,Mina NV USA,USArray Transportable Network (new EarthScope stations)
TA,H07A,44.5913,-119.5646,1204 m,40 km,2.7 km,1.96,0.15,6.571 km/s,3.353 km/s,0.32,36,0.69,Lands Inn Kimberly OR USA,USArray Transportable Network (new EarthScope stations)
TA,L08A,42.1901,-118.3445,1490 m,32 km,0.2 km,1.85,0.01,6.279 km/s,3.394 km/s,0.29,59,0.42,Fields OR USA,USArray Transportable Network (new EarthScope stations)
TA,L07A,42.0187,-119.3398,1816 m,34 km,0.2 km,1.82,0.01,6.279 km/s,3.45 km/s,0.28,55,0.52,Adel OR USA,USArray Transportable Network (new EarthScope stations)
TA,G07A,45.2664,-119.6692,801 m,42 km,15 km,1.82,0.10,6.571 km/s,3.61 km/s,0.28,34,0.71,Ruggs Ranch Heppner OR USA,USArray Transportable Network (new EarthScope stations)
TA,H06A,44.7344,-120.3346,516 m,52 km,2.7 km,1.69,0.05,6.597 km/s,3.904 km/s,0.23,51,0.61,Lindquist Farm Mitchell OR USA,USArray Transportable Network (new EarthScope stations)
TA,D06A,47.1935,-120.8445,575 m,40 km,3.6 km,1.75,0.09,6.597 km/s,3.77 km/s,0.26,29,0.53,Cle Elum WA USA,USArray Transportable Network (new EarthScope stations)
TA,E06A,46.5433,-120.9791,911 m,34 km,3.6 km,1.99,0.13,6.597 km/s,3.315 km/s,0.33,34,0.67,Yakima WA USA,USArray Transportable Network (new EarthScope stations)
TA,B07A,48.4607,-120.1197,781 m,38 km,1.1 km,1.63,0.02,6.566 km/s,4.028 km/s,0.20,44,0.58,Winthrop WA USA,USArray Transportable Network (new EarthScope stations)
TA,F09A,45.7087,-117.9094,894 m,28 km,1.3 km,1.62,0.03,6.571 km/s,4.056 km/s,0.19,40,0.61,S2 Ranch Elgin OR USA,USArray Transportable Network (new EarthScope stations)
TA,D09A,47.0615,-118.3092,540 m,29 km,0.1 km,1.73,0.01,6.419 km/s,3.71 km/s,0.25,55,0.19,Jones Farm Ritzville WA USA,USArray Transportable Network (new EarthScope stations)
TA,C07A,47.6902,-120.0613,863 m,30 km,0.3 km,1.72,0.02,6.597 km/s,3.835 km/s,0.24,45,0.51,Waterville WA USA,USArray Transportable Network (new EarthScope stations)
TA,A09A,48.9752,-118.5851,931 m,35 km,0.2 km,1.73,0.01,6.419 km/s,3.71 km/s,0.25,44,0.25,Danville WA USA,USArray Transportable Network (new EarthScope stations)
TA,B11A,48.4366,-116.3674,870 m,37 km,0.2 km,1.75,0.01,6.571 km/s,3.755 km/s,0.26,44,0.34,Sanpoint ID USA,USArray Transportable Network (new EarthScope stations)
TA,C10A,47.8192,-117.3077,684 m,34 km,0.4 km,1.68,0.02,6.571 km/s,3.911 km/s,0.23,50,0.30,Spilker Farm Colbert WA USA,USArray Transportable Network (new EarthScope stations)
TA,B10A,48.2995,-117.2252,585 m,35 km,0.2 km,1.76,0.01,6.571 km/s,3.734 km/s,0.26,33,0.34,Chitwood Farm Usk WA USA,USArray Transportable Network (new EarthScope stations)
TA,E10A,46.485,-117.1102,903 m,26 km,3.7 km,2.10,0.09,6.571 km/s,3.129 km/s,0.35,41,0.76,Myers Farm Uniontown WA USA,USArray Transportable Network (new EarthScope stations)
TA,G11A,45.3997,-116.268,1343 m,48 km,7.0 km,1.70,0.14,6.571 km/s,3.865 km/s,0.24,21,0.82,Walters Elk Ranch Riggins ID USA,USArray Transportable Network (new EarthScope stations)
TA,B04A,48.0575,-123.504,294 m,31 km,3.0 km,1.99,0.07,6.566 km/s,3.299 km/s,0.33,22,0.64,Port Angeles WA USA,USArray Transportable Network (new EarthScope stations)
TA,E11A,46.3559,-116.2092,831 m,34 km,0.9 km,1.78,0.03,6.571 km/s,3.692 km/s,0.27,37,0.61,Bogner Ranch Nez Perce ID USA,USArray Transportable Network (new EarthScope stations)
TA,S12A,37.6083,-114.8489,1479 m,31 km,1.9 km,1.84,0.06,6.276 km/s,3.411 km/s,0.29,28,0.54,Delamar Landing Field Caliente NV USA,USArray Transportable Network (new EarthScope stations)
TA,Q10A,38.8247,-116.3999,2027 m,26 km,1.1 km,2.10,0.03,6.276 km/s,2.989 km/s,0.35,36,0.57,Clear Creek Ranch Tonopah NV USA,USArray Transportable Network (new EarthScope stations)
TA,B06A,48.5183,-121.4845,75 m,37 km,0.3 km,1.75,0.02,6.566 km/s,3.752 km/s,0.26,19,0.46,Marblemount WA USA,USArray Transportable Network (new EarthScope stations)
TA,K06A,42.7991,-120.251,1340 m,38 km,2.6 km,2.07,0.02,6.597 km/s,3.187 km/s,0.35,46,0.64,Valley Falls OR USA,USArray Transportable Network (new EarthScope stations)
TA,M12A,41.4157,-114.9151,1930 m,38 km,1.4 km,1.75,0.02,6.276 km/s,3.586 km/s,0.26,64,0.51,Wells NV USA,USArray Transportable Network (new EarthScope stations)
TA,S14A,37.7601,-113.1684,1746 m,37 km,1.3 km,1.81,0.07,6.194 km/s,3.422 km/s,0.28,29,0.58,Cedar City UT USA,USArray Transportable Network (new EarthScope stations)
TA,C08A,47.7849,-119.0454,783 m,28 km,0.2 km,1.77,0.01,6.419 km/s,3.627 km/s,0.27,42,0.22,Higginbotham Farm Almira WA USA,USArray Transportable Network (new EarthScope stations)
TA,Q07A,38.9383,-118.8078,1276 m,35 km,9.2 km,1.66,0.15,6.279 km/s,3.783 km/s,0.22,6,0.66,Schurz NV USA,USArray Transportable Network (new EarthScope stations)
TA,ELFS,40.6183,-120.7279,1553 m,50 km,1.2 km,1.67,0.02,6.566 km/s,3.932 km/s,0.22,50,0.58,Eagle Lake Field Station Susanville CA USA,USArray Transportable Network (new EarthScope stations)
TA,Y22C,34.0741,-106.9211,1436 m,39 km,7.7 km,1.86,0.14,6.502 km/s,3.496 km/s,0.30,28,0.74,IRIS PASSCAL Instrument Center Socorro NM USA,USArray Transportable Network (new EarthScope stations)
